,Rolling singlescore Average,Rolling singlescore Standard Deviation,Rolling multiscore Average,Rolling multiscore Standard Deviation,Rolling clkspd Average,Rolling clkspd Standard Deviation,Rolling numcores Average,Rolling numcores Standard Deviation,Rolling numthreads Average,Rolling numthreads Standard Deviation,Rolling year Average,Rolling year Standard Deviation
544,-1.6218811348662294,-5.876992851708609,-2.3660094078882135,-2.3248900380761333,-0.46856581447610807,-0.5902610359528808,-2.1400661634962708,-2.398721036817607,-2.3608540011180215,-2.2129392586013656,-0.8109302162163226,0.0
545,-1.620205624840073,-6.008174983942384,-2.4095793680557356,-2.3092666900043515,-0.5277546858664387,-0.578775045336748,-2.1400661634962708,-2.398721036817607,-2.3608540011180215,-2.2129392586013656,-0.7873997188061501,0.0
546,-1.6185329174525693,-5.876992851708609,-2.418592949361097,-2.2999356838882563,-0.4731741175623023,-0.5674036041114054,-2.1400661634962708,-2.398721036817607,-2.3608540011180215,-2.2129392586013656,-0.7644102005814458,-0.20273255405405852
547,-1.6168630033433828,-6.186512455911825,-2.488376590451816,-2.280032816167592,-0.5363279165769268,-0.6155069624681376,-2.322387720290225,-2.336139465340604,-2.3608540011180215,-2.2129392586013656,-0.7419373447293821,
548,-1.6146407802066656,-5.8054424298882585,-2.4636927482141444,-2.301983520085533,-0.7865886039805613,-0.8195790019393872,-2.322387720290225,-2.336139465340604,-2.3608540011180215,-2.2129392586013656,-0.7419373447293821,
549,-1.6129773476079672,-5.714281651491267,-2.827080729795848,-3.9425249205983612,-0.5867799775373156,-0.827193967011647,-2.833213344056216,-3.203439993034657,-3.2771447329921766,-3.896587173594603,-0.7419373447293821,
550,-1.6113166774228265,-5.917014205545396,-2.8698597338734952,-4.00481021180796,-0.5650260806636702,-0.8394436294043275,-3.2386784521643803,-3.4061725470887394,-3.2771447329921766,-3.896587173594603,-0.7419373447293821,
551,-1.6096587604915351,-5.917014205545396,-2.821295277864371,-4.18800621073408,-0.7539516746675387,-0.6638959092875276,-3.2386784521643803,-3.4061725470887394,-3.054001181677967,-4.0993197276486875,-0.7419373447293821,
552,-1.6080035876998668,-6.610161386105745,-2.7211401604037393,-3.71221882838794,-0.6817021343140724,-0.5320019062446018,-2.833213344056216,-3.203439993034657,-3.054001181677967,-4.0993197276486875,-0.7419373447293821,
553,-1.6069016592137098,-6.186512455911838,-2.459666484569385,-2.924785831440413,-0.5998009948402804,-0.702163405273183,-2.545531271604435,-3.203439993034657,-2.583997552432231,-3.4061725470887416,-0.7419373447293821,
554,-1.6052510398568265,-5.876992851708616,-2.5396509596035104,-2.811413245028149,-0.6050572487291076,-0.7184744106093579,-2.833213344056216,-3.203439993034657,-2.7175289450567535,-3.2034399930346584,-0.7419373447293821,
555,-1.6030544436962855,-5.742860858411243,-2.451142470184793,-2.862632773254279,-0.5624976343103115,-0.6752393339443317,-2.545531271604435,-3.203439993034657,-2.7175289450567535,-3.2034399930346584,-0.7419373447293821,
556,-1.6014101572200345,-5.742860858411243,-2.158191089985268,-2.4121646625366537,-0.5624976343103115,-0.6752393339443317,-1.9859154836690123,-2.510292812474712,-2.466214516775848,-3.000707438980576,-0.7419373447293821,
557,-1.5992219725394818,-5.876992851708616,-2.2321996575722625,-2.308142396409258,-0.6633788591640919,-0.7731947074840954,-2.1400661634962708,-2.3987210368176073,-2.583997552432231,-2.878146209964083,-0.7419373447293821,
558,-1.5975839705352435,-6.186512455911838,-2.414409892981264,-2.32684348587435,-0.916290731874155,-0.20913420600867172,-2.322387720290225,-2.336139465340604,-2.871679624884012,-3.091868217377553,-0.7419373447293821,
559,-1.596493457886278,-6.610161386105745,-2.374637037695142,-2.3663123949403175,-1.084326331420633,-0.3785884843338712,-2.322387720290225,-2.336139465340604,-2.7175289450567535,-3.2034399930346584,-0.7419373447293821,
560,-1.595404133159823,-6.35474857422254,-2.3998231931103713,-2.3621485010450884,-1.1502842992124307,-0.4863847915465901,-2.322387720290225,-2.336139465340604,-2.7175289450567535,-3.2034399930346584,-0.7419373447293821,
561,-1.5943159937706275,-6.610161386105745,-2.6722095369321592,-3.590869429345409,-1.1968043148473235,-0.4532309808747009,-2.833213344056216,-3.2034399930346575,-3.054001181677967,-4.099319727648688,-0.7419373447293821,
562,-1.5937723677719173,-6.610161386105745,-2.698258946824642,-3.4608389122900074,-0.9271407478982208,-0.07004839979338782,-2.833213344056216,-3.2034399930346575,-3.054001181677967,-4.099319727648688,-0.7419373447293821,
563,-1.5926860015596964,-6.35474857422254,-2.7256887240795122,-3.39948507898126,-0.5156333253340939,-0.2709247684255526,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.8965871735946034,-0.7419373447293821,
564,-1.5916008142584095,-6.610161386105745,-2.728427826454012,-3.398195277879954,-0.4269165760096009,-0.30898243081496823,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.8965871735946034,-0.7419373447293821,
565,-1.5910586619003209,-6.610161386105745,-2.67827804276854,-3.2518594992355876,-0.35257237408195474,-0.2936224391162747,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.8965871735946034,-0.7419373447293821,
566,-1.5899752381757086,-6.35474857422254,-2.254147640441016,-1.9344363501486772,-0.3026618161961792,-0.5832474105532272,-2.322387720290225,-2.336139465340604,-2.3608540011180215,-2.2129392586013656,-0.7419373447293821,
567,-1.588352300302578,-6.119746759599555,-2.2115406113094256,-1.9683685698514375,-0.4836211075269577,-0.4668067372861405,-2.322387720290225,-2.336139465340604,-2.2655438213136962,-2.2548800005917173,-0.7419373447293821,
568,-1.587271803168824,-6.008174983942411,-2.2144073117915015,-1.9657330334991825,-0.6209938409919201,-0.6790804519031308,-2.322387720290225,-2.336139465340604,-2.2655438213136962,-2.2548800005917173,-0.7419373447293821,
569,-1.586192472249148,-6.119746759599555,-2.015253954066364,-1.963057622969804,-0.7913392067391589,-0.6855643002270321,-1.9859154836690123,-2.336139465340604,-1.955388893009857,-2.1849990294041377,-0.7419373447293821,
570,-1.5851143050288024,-6.812893940160109,-2.1034983077295966,-1.8807126080863252,-0.7600866632350547,-0.5489722838073352,-2.1400661634962708,-2.2548800005917164,-2.0243817644968085,-2.12852882381384,-0.7419373447293821,
571,-1.5851143050288024,-6.812893940160109,-2.537382527628882,-2.4656896630940626,-0.6859786910813328,-0.6055817985463159,-2.833213344056216,-2.7130253665287944,-2.583997552432231,-2.5652932600818765,-0.7419373447293821,
572,-1.584575657022243,-6.35474857422254,-2.485324797400198,-2.478714437946923,-0.480126636877184,-0.4863847915465901,-2.545531271604435,-2.7130253665287944,-2.583997552432231,-2.5652932600818765,-0.7419373447293821,
573,-1.5808132231294123,-4.842103036324459,-2.457397920643855,-2.507827174717872,-0.7003674285334323,0.0,-2.545531271604435,-2.7130253665287944,-2.466214516775848,-2.627100238065465,-0.7419373447293821,
574,-1.5786695995861606,-4.8230531132083225,-2.831378549582879,-3.762205625260201,-0.6037405928443605,-0.0403892911893932,-3.2386784521643803,-3.406172547088739,-3.2771447329921766,-3.8965871735946007,-0.7419373447293821,
575,-1.57599651593086,-4.84698112379714,-2.644296784124616,-3.497542692959651,-0.8186940901885261,-0.17101650394741225,-2.833213344056216,-3.203439993034657,-2.7175289450567535,-3.2034399930346575,-0.7419373447293821,
576,-1.5722661625509537,-5.174321573663225,-2.5919009248496905,-3.4985229028596456,-0.7105641665539474,-0.09490759666655643,-2.545531271604435,-3.203439993034657,-2.7175289450567535,-3.2034399930346575,-0.7419373447293821,
577,-1.5685496730063984,-5.550029618005218,-2.7038188410536756,-3.3558726419346714,-0.7253136964800095,-0.11985423302378996,-3.0155349008501706,-3.000707438980575,-2.871679624884012,-3.0918682173775522,-0.7419373447293821,
578,-1.5680198716695024,-5.426599579039442,-2.7009238384750187,-3.3592137412043974,-0.480126636877184,-0.856348688492419,-3.0155349008501706,-3.000707438980575,-2.871679624884012,-3.0918682173775522,-0.7419373447293821,
579,-1.5653750671656257,-5.511549097437146,-2.7073934650566347,-3.3412773329594487,-0.39865382527739357,-0.8079190625734471,-3.0155349008501706,-3.000707438980575,-2.871679624884012,-3.0918682173775522,-0.7419373447293821,
580,-1.5632642484399344,-5.805442429888241,-2.6055530140180174,-2.8888876504374803,-0.29008303398931906,-1.4905579368628743,-2.6790626642289577,-2.601453590871689,-3.054001181677967,-3.4729382434010008,-0.7419373447293821,
581,-1.5611578758865192,-6.186512455911787,-2.6491414486818847,-2.895033361760497,-0.3597629546273091,-1.0995441318350272,-3.0155349008501706,-2.627100238065464,-3.054001181677967,-3.4729382434010008,-0.7419373447293821,
582,-1.560106351078799,-6.186512455911787,-2.6552835838445836,-2.8847508740355123,-0.31935341628943226,-0.8137256127149572,-2.833213344056216,-2.713025366528794,-3.054001181677967,-3.4729382434010008,-0.7419373447293821,
583,-1.5585311341608008,-6.186512455911787,-2.327161999187404,-2.3294200763586757,-0.38799274349128,-0.5008692288817735,-2.322387720290225,-2.5102928124747117,-2.466214516775848,-2.5652932600818765,-0.7419373447293821,
584,-1.5569583946492012,-5.8769928517085885,-2.2939033473180355,-2.3723993197640563,-0.5777651064411001,-0.2999370946406913,-2.322387720290225,-2.5102928124747117,-2.3608540011180215,-2.6404343616065455,-0.7419373447293821,
585,-1.5559112741346754,-6.186512455911774,-2.310770677580485,-2.38957144905904,-0.630408839926522,-0.35297501632776823,-2.545531271604435,-2.713025366528794,-2.2655438213136962,-2.6014535908716896,-0.7419373447293821,
586,-1.5553881247636019,-6.354748574222451,-2.259281707622405,-2.4274464617768516,-0.5650260806636702,-0.33138355585352286,-2.322387720290225,-2.7797910628410554,-2.2655438213136962,-2.6014535908716896,-0.7419373447293821,
587,-1.5543426463620489,-6.610161386105598,-2.2004248671961903,-2.5491835388044572,-0.5777651064411001,-0.3747412580188971,-2.1400661634962708,-2.948027181151662,-2.1785324443240666,-2.713025366528795,-0.7419373447293821,
588,-1.5538203167602023,-6.610161386105598,-2.4742729915057504,-3.2251401119266725,-0.42032314552976896,-0.4444910291512555,-2.545531271604435,-3.2034399930346567,-2.583997552432231,-3.4061725470887407,-0.7419373447293821,
589,-1.5532982598441427,-6.186512455911774,-2.4159137783010487,-3.3292716372006343,-0.2682086477827895,-1.2545384194104294,-2.322387720290225,-3.406172547088739,-2.583997552432231,-3.4061725470887407,-0.7419373447293821,
590,-1.5522549629315647,-6.186512455911774,-2.629902043028304,-3.5397029287789077,-0.16201122936840626,-1.1442921327604965,-2.545531271604435,-3.2034399930346567,-3.054001181677967,-4.099319727648686,-0.7419373447293821,
591,-1.5512127533531213,-6.610161386105598,-2.70828912118458,-3.743541263507731,-0.19643507406817623,-0.8377952654983561,-2.833213344056216,-3.2034399930346567,-3.054001181677967,-4.099319727648686,-0.7419373447293821,
592,-1.5506920556063917,-6.812893940159887,-2.754595812587164,-3.752629610369006,-0.2880658391263558,-0.8527261159631955,-3.2386784521643803,-3.406172547088739,-3.054001181677967,-4.099319727648686,-0.7419373447293821,
593,-1.5496514727861688,-6.812893940159887,-2.4487203236718873,-2.5580136802614906,-0.4356647631340104,-0.4603575897782427,-2.545531271604435,-2.7130253665287944,-2.871679624884012,-3.641174361711608,-0.7419373447293821,
594,-1.5491315871492968,-6.610161386105598,-2.4182576601710326,-2.549580587687869,-0.3921370563141697,-0.3829112359447563,-2.545531271604435,-2.713025366528794,-2.871679624884012,-3.641174361711608,-0.7419373447293821,
595,-1.5486119716530637,-6.610161386105598,-2.286382851797775,-2.6825422944970705,-0.4458375633985519,-0.5686499463537874,-2.322387720290225,-2.7797910628410554,-2.7175289450567535,-4.099319727648689,-0.7419373447293821,
596,-1.5475735499605823,-6.354748574222451,-2.09727763755078,-2.6112453897159176,-0.5524472984568102,-0.3188492175167777,-1.9859154836690123,-2.7797910628410554,-2.583997552432231,-3.896587173594607,-0.7419373447293821,
597,-1.5465362054692198,-6.610161386105598,-1.8766664729020806,-2.6734563644145353,-0.6037405928443605,-0.3106589878898715,-1.7346010553881064,-3.203439993034657,-2.1785324443240666,-2.797974884926494,-0.7419373447293821,
598,-1.5454999359464339,-6.186512455911774,-1.9995826136183068,-2.573108378695709,-0.4458375633985519,-0.40716712052001797,-1.8523840910444898,-3.203439993034657,-2.2655438213136962,-2.7452946270975804,-0.7419373447293821,
599,-1.5439475423617088,-5.876992851708581,-2.0877174509836958,-2.3412808592781196,-0.45713711865248535,-0.43568904343435233,-1.9859154836690123,-2.7797910628410554,-2.3608540011180215,-2.6404343616065455,-0.7419373447293821,
600,-1.5418814259242368,-5.742860858411216,-2.197732350760711,-2.1987878382407144,-0.7003674285334323,-0.3456771013881419,-2.1400661634962708,-2.601453590871689,-2.3608540011180215,-2.6404343616065455,-0.7419373447293821,
601,-1.5403346352059382,-5.742860858411216,-2.260998937580745,-2.272882600683635,-0.5867799775373156,-0.501750108117547,-2.322387720290225,-2.7797910628410554,-2.2655438213136962,-2.6014535908716896,-0.7419373447293821,
602,-1.5382759623224018,-5.876992851708581,-2.593896933496405,-2.85299982392679,-0.7105641665539474,-0.28633669205620643,-2.833213344056216,-3.203439993034657,-2.7175289450567535,-3.2034399930346575,-0.7419373447293821,
603,-1.536734734172468,-6.186512455911774,-2.702927178043194,-2.844094419239512,-0.8186940901885261,-0.40077520208778356,-3.2386784521643803,-3.406172547088739,-2.871679624884012,-3.0918682173775522,-0.7419373447293821,
604,-1.535195877751837,-6.186512455911774,-2.5705941413065236,-2.8710220673773903,-0.8861733094099978,-0.5971820585132962,-2.833213344056216,-3.203439993034657,-2.7175289450567535,-3.2034399930346575,-0.7419373447293821,
605,-1.5341712874982696,-6.186512455911774,-2.3911395963154694,-2.946360134740773,-0.6263629814069783,-0.5642344580264377,-2.322387720290225,-2.7797910628410554,-2.583997552432231,-3.16341863919789,-0.7419373447293821,
606,-1.5321252509788723,-5.805442429888235,-2.5550989639554227,-3.2760524173274446,-0.6859786910813328,-0.5127189665530065,-2.545531271604435,-2.713025366528794,-2.871679624884012,-3.6411743617116077,-0.7419373447293821,
607,-1.5295735782496402,-5.315027803382323,-2.493423464898855,-3.329837881748727,-0.4018744399774359,-0.6140218889905001,-2.322387720290225,-2.7797910628410554,-2.871679624884012,-3.6411743617116077,-0.7419373447293821,
608,-1.5275369176678364,-5.426599579039436,-2.4910771051904916,-3.3427956450671386,-0.38059704153015095,-0.6623867779473426,-2.322387720290225,-2.7797910628410554,-2.871679624884012,-3.6411743617116077,-0.7419373447293821,
609,-1.526012139735823,-5.591720422474739,-2.5085352681814452,-3.3619363693728426,-0.3293037471426004,-0.5708830085869194,-2.322387720290225,-2.7797910628410554,-2.871679624884012,-3.6411743617116077,-0.7419373447293821,
610,-1.523982712352333,-6.186512455911761,-2.5934974129157813,-3.8392126961233224,-0.31935341628943226,-0.5576261547876064,-2.545531271604435,-3.203439993034657,-3.054001181677967,-4.099319727648685,-0.7419373447293821,
611,-1.5229695410397261,-6.610161386105569,-2.5989044552270277,-3.8229074081568637,-0.21597506183559723,-1.1292104398203424,-2.545531271604435,-3.203439993034657,-3.054001181677967,-4.099319727648685,-0.7419373447293821,
612,-1.5224633400671352,-6.186512455911761,-2.6552835838445836,-3.9314030282926087,-0.4018744399774359,-0.5961004412677359,-2.833213344056216,-3.203439993034657,-3.054001181677967,-4.099319727648685,-0.7419373447293821,
613,-1.5209462727723828,-5.876992851708574,-2.551453875986652,-4.182305059562711,-0.3597629546273091,-0.6201352972602564,-2.545531271604435,-3.203439993034657,-2.871679624884012,,-0.7419373447293821,
614,-1.5194315034850152,-6.0081749839423395,-2.637595188362604,-3.8692648520018587,-0.6578078141146364,-0.1872118761604014,-2.833213344056216,-3.203439993034657,-2.871679624884012,,-0.7419373447293821,
615,-1.5184229305301307,-6.119746759599466,-2.340719439935106,-2.39106757145965,-0.8740309225842724,-0.31337464511924895,-2.545531271604435,-2.7130253665287944,-2.3608540011180215,-2.7130253665287944,-0.7419373447293821,
616,-1.5174153737698304,-6.8128939401597535,-2.083510966804984,-2.1971885832049867,-0.9967831809539677,-0.49513130207319733,-2.1400661634962708,-2.601453590871689,-2.0243817644968085,-2.510292812474713,-0.7419373447293821,
617,-1.5164088311584292,-6.8128939401597535,-2.083630906835113,-2.1970021313152444,-0.9585376019588929,-0.5094476555557281,-2.1400661634962708,-2.601453590871689,-2.0243817644968085,-2.510292812474713,-0.7419373447293821,
618,-1.5154033006564105,-6.119746759599466,-1.7595554875663686,-1.7939514828889924,-1.0993319720385035,-0.808535616148371,-1.7346010553881064,-2.08664388228111,-1.572396640753751,-2.0866438822811104,-0.7419373447293821,
619,-1.514398780230405,-6.0081749839423395,-1.7180952512418104,-1.87364814085432,-0.7865886039805613,-1.4376241588989331,-1.62924053973028,-2.2072249106895545,-1.572396640753751,-2.0866438822811104,-0.7419373447293821,
620,-1.513395267853165,-6.119746759599466,-1.8876491288907622,-1.7896604092040982,-0.770914301887118,-1.5397105795719015,-1.8523840910444898,-2.0866438822811104,-1.7730673362159024,-2.019878185968849,-0.7419373447293821,
621,-1.5118918849591334,-6.3547485742223975,-2.128022697592681,-1.7633720674254991,-0.630408839926522,-0.7539738105912,-2.1400661634962708,-2.0521474465376346,-2.0984897366505306,-1.9822664753500554,-0.7419373447293821,
